+33;+90;0;-33;-90;180;+60;-60;+20;-20;stop;forward;backward;left;right;
0.270994;0.191616;0.298058;0.55232;0.159847;0.503622;0.360935;0.778982;0.234486;0.354455;0;0;0;0;1;
0.269034;0.247693;0.293759;0.684961;0.146911;0.540078;0.359541;0.82169;0.283694;0.435672;0;0;0;0;1;
0.238249;0.232605;0.367852;0.860134;0.0881593;0.602789;0.335686;0.800146;0.295209;0.495303;0;0;0;0;1;
0.256328;0.270759;0.395842;0.807651;0.0633889;0.688142;0.317929;0.842093;0.299102;0.601025;0;0;0;0;1;
0.283913;0.278446;0.413318;0.760203;0.0859894;0.689257;0.297868;0.285571;0.340932;0.732656;0;0;0;0;1;
0.279273;0.354808;0.54375;0.802417;0.0590898;0.598895;0.283157;0.20652;0.374446;0.831889;0;0;0;0;1;
0.299193;0.383694;0.622427;0.788664;0.0514711;0.523233;0.282965;0.149982;0.393315;0.825792;0;1;0;0;0;
0.312413;0.345196;0.612577;0.760797;0.0754526;0.59032;0.255046;0.161476;0.378733;0.745378;0;1;0;0;0;
0.276803;0.352527;0.58404;0.694001;0.108288;0.628337;0.254192;0.22593;0.363183;0.744227;0;1;0;0;0;
0.266461;0.287999;0.547856;0.672785;0.0897436;0.658242;0.237564;0.241099;0.330596;0.728509;0;1;0;0;0;
0.219844;0.305323;0.492975;0.649943;0.0912436;0.695152;0.229191;0.258244;0.347875;0.684936;0;1;0;0;0;
0.246243;0.286202;0.477392;0.648496;0.124125;0.714823;0.188802;0.260022;0.316388;0.659078;0;1;0;0;0;
0.218377;0.239381;0.441487;0.612569;0.119856;0.699511;0.216791;0.34681;0.311499;0.634333;0;1;0;0;0;
0.210088;0.271746;0.442264;0.56945;0.168028;0.775173;0.211462;0.735057;0.239182;0.592545;0;0;0;0;1;
0.224805;0.225554;0.537933;0.626952;0.168497;0.372707;0.211095;0.305303;0.317306;0.595099;0;0;0;0;1;
0.242603;0.191318;0.652292;0.637135;0.139272;0.316865;0.219186;0.229852;0.405637;0.58002;0;0;0;0;1;
0.26853;0.182149;0.623884;0.665783;0.108948;0.304044;0.19915;0.167901;0.470326;0.567459;0;0;0;0;1;
0.32143;0.226352;0.594017;0.688979;0.14639;0.284908;0.194882;0.197978;0.606421;0.610561;0;1;0;0;0;
0.309948;0.174277;0.564602;0.669805;0.114799;0.343332;0.207718;0.193394;0.59019;0.547275;0;1;0;0;0;
0.345495;0.20768;0.548343;0.597067;0.115206;0.338149;0.224026;0.182299;0.559393;0.552113;0;1;0;0;0;
0.294515;0.19324;0.537329;0.580241;0.130384;0.378655;0.205213;0.169303;0.566134;0.501399;0;1;0;0;0;
0.292677;0.182403;0.470561;0.555114;0.135904;0.452195;0.205614;0.189293;0.514018;0.499343;0;1;0;0;0;
0.281426;0.195143;0.450189;0.528468;0.173726;0.467995;0.186104;0.169128;0.493935;0.446966;0;1;0;0;0;
0.2824;0.181092;0.434525;0.504978;0.153353;0.478225;0.177149;0.220674;0.434453;0.403745;0;1;0;0;0;
0.314886;0.163613;0.388109;0.445777;0.128128;0.512595;0.208839;0.201895;0.409181;0.430377;0;1;0;0;0;
0.273659;0.204275;0.382722;0.432716;0.139786;0.566821;0.204657;0.687327;0.379604;0.359029;0;1;0;0;0;
0.313567;0.162127;0.312447;0.399957;0.176172;0.555422;0.214241;0.65841;0.394422;0.329793;0;1;0;0;0;
0.276792;0.18555;0.28224;0.351267;0.167505;0.595778;0.173733;0.610253;0.354671;0.341238;0;1;0;0;0;
0.30852;0.143566;0.294975;0.350654;0.169682;0.650912;0.151805;0.568817;0.307754;0.298422;0;1;0;0;0;
0.27677;0.160765;0.257451;0.264464;0.168922;0.651418;0.154397;0.507877;0.265682;0.27599;0;1;0;0;0;
0.253954;0.139413;0.205862;0.266888;0.661569;0.704991;0.170943;0.457295;0.229779;0.252655;0;1;0;0;0;
0.273653;0.143721;0.196024;0.205884;0.678476;0.708437;0.165784;0.413678;0.194956;0.212143;0;1;0;0;0;
0.217837;0.174382;0.158416;0.16646;0.683871;0.765996;0.145653;0.373089;0.182791;0.169527;0;0;0;0;1;
0.224777;0.17807;0.134576;0.185559;0.647499;0.764065;0.20005;0.458408;0.157709;0.190692;0;0;0;0;1;
0.202141;0.154083;0.150625;0.230111;0.662042;0.764131;0.173697;0.551551;0.173009;0.18511;0;0;0;0;1;
0.156106;0.17931;0.155742;0.270919;0.211559;0.727757;0.2322;0.706811;0.164127;0.22655;0;0;0;0;1;
0.163375;0.171122;0.153314;0.342429;0.197614;0.617481;0.241576;0.651615;0.174367;0.210658;0;0;0;0;1;
0.165579;0.20449;0.195336;0.359926;0.213286;0.443247;0.250724;0.672505;0.182071;0.271557;0;0;0;0;1;
0.188121;0.17807;0.210815;0.510469;0.203115;0.345048;0.243725;0.64629;0.200613;0.312588;0;0;0;0;1;
0.13884;0.197112;0.259474;0.620065;0.241545;0.246261;0.236047;0.686775;0.188934;0.349356;0;0;0;0;1;
0.198046;0.232713;0.237995;0.653149;0.279278;0.199984;0.229662;0.666141;0.205017;0.397442;0;1;0;0;0;
0.153919;0.237859;0.250843;0.641796;0.250779;0.25088;0.195505;0.618988;0.199394;0.396558;0;1;0;0;0;
0.0987013;0.287722;0.184318;0.633397;0.210299;0.256199;0.138957;0.643018;0.148504;0.298166;0;1;0;0;0;
0.109141;0.23553;0.199642;0.568146;0.192323;0.323236;0.131108;0.62697;0.124884;0.293748;0;1;0;0;0;
0.0803329;0.20939;0.1542;0.592385;0.141899;0.325123;0.127981;0.560011;0.102693;0.275077;0;1;0;0;0;
0.0519536;0.215633;0.0950295;0.530013;0.176631;0.364069;0.0656705;0.593864;0.100002;0.183439;0;1;0;0;0;
0.0154239;0.183491;0.0842793;0.459209;0.800027;0.410501;0.0790069;0.527547;0.0809323;0.143851;0;0;0;0;1;
0.0228231;0.112327;0.131774;0.539487;0.840978;0.341141;0.083288;0.559003;0.0574927;0.210988;0;0;0;0;1;
0.043944;0.152886;0.121405;0.527811;0.154167;0.322424;0.0764036;0.58758;0.0923981;0.330276;0;0;0;0;1;
0.0346608;0.0990999;0.207699;0.521207;0.205895;0.280723;0.068499;0.634476;0.103955;0.531707;0;0;0;0;1;
0.0793839;0.109307;0.275899;0.514607;0.270806;0.247159;0.0893531;0.686012;0.141472;0.498861;0;0;0;0;1;
0.088922;0.116673;0.40744;0.522689;0.361883;0.228309;0.0764662;0.727175;0.15038;0.504573;0;0;0;0;1;
0.104492;0.0608344;0.550589;0.523529;0.561717;0.211591;0.0832386;0.789368;0.24387;0.511551;0;1;0;0;0;
0.0800187;0.0596705;0.4642;0.515903;0.459249;0.233094;0.0763119;0.766348;0.230687;0.505336;0;1;0;0;0;
0.126635;0.0677671;0.445457;0.518299;0.334905;0.300925;0.0392718;0.737422;0.196474;0.439289;0;1;0;0;0;
0.0773816;0.0815823;0.459373;0.487283;0.1617;0.309366;0.0328577;0.708869;0.211546;0.453283;0;1;0;0;0;
0.110434;0.0857428;0.408956;0.426935;0.647244;0.31798;0.0496716;0.655974;0.177876;0.371896;0;1;0;0;0;
0.0786998;0.0810604;0.380431;0.388693;0.628027;0.353749;0.0187055;0.642864;0.178921;0.379083;0;1;0;0;0;
0.0706811;0.0815591;0.33468;0.367064;0.625935;0.387588;0.0684802;0.556796;0.151275;0.364659;0;1;0;0;0;
0.0448953;0.056433;0.331785;0.355246;0.666677;0.450577;0.0404859;0.509992;0.138795;0.292711;0;1;0;0;0;
0.0743671;0.0271762;0.264738;0.32054;0.638815;0.475436;0.0314149;0.53988;0.169289;0.292075;0;0;0;0;1;
0.104439;0.0299821;0.282327;0.323633;0.619464;0.45802;0.0347727;0.58955;0.239813;0.303795;0;0;0;0;1;
0.108711;0.0495671;0.290853;0.372054;0.657259;0.45645;0.0290611;0.741906;0.275692;0.282091;0;0;0;0;1;
0.165754;0.0688236;0.312628;0.403218;0.483598;0.469161;0.0411205;0.667478;0.267131;0.294576;0;0;0;0;1;
0.289132;0.0614983;0.298945;0.45795;0.254623;0.388252;0.0856925;0.650878;0.310014;0.334271;0;0;0;0;1;
0.317549;0.0692489;0.320316;0.450569;0.201457;0.332457;0.0973915;0.651512;0.264288;0.363032;0;0;0;0;1;
0.294199;0.0478684;0.283815;0.505484;0.18413;0.266678;0.100118;0.64687;0.310287;0.360602;0;0;0;0;1;
0.271264;0.0467177;0.320767;0.530381;0.175962;0.264858;0.0961364;0.610877;0.281248;0.37389;0;1;0;0;0;
0.251846;0.0909114;0.30307;0.479521;0.249044;0.267804;0.157249;0.594246;0.234763;0.32844;0;1;0;0;0;
0.257824;0.0606306;0.218787;0.408527;0.328388;0.345699;0.1175;0.605844;0.212692;0.328363;0;1;0;0;0;
0.19824;0.0661889;0.203275;0.405063;0.413434;0.345106;0.1689;0.577148;0.224727;0.27967;0;1;0;0;0;
0.158913;0.0699206;0.188936;0.318586;0.5013;0.367289;0.17437;0.567893;0.155069;0.21562;0;1;0;0;0;
0.153182;0.106243;0.150996;0.303264;0.612512;0.432317;0.198828;0.587474;0.15897;0.225528;0;1;0;0;0;
0.14528;0.108975;0.147633;0.275588;0.581489;0.439752;0.216274;0.538893;0.136318;0.13978;0;1;0;0;0;
0.0660424;0.143874;0.106923;0.207982;0.567585;0.464861;0.157405;0.579636;0.118446;0.151705;0;0;0;0;1;
0.115554;0.140969;0.0939219;0.251276;0.533696;0.329488;0.149544;0.56096;0.124067;0.164279;0;0;0;0;1;
0.10115;0.159007;0.10292;0.33046;0.424798;0.263594;0.122348;0.560445;0.0930503;0.195488;0;0;0;0;1;
0.0999373;0.153293;0.168727;0.480504;0.379015;0.217425;0.109139;0.51608;0.0812171;0.208595;0;0;0;0;1;
0.0866318;0.167822;0.199824;0.54974;0.334046;0.132371;0.0969865;0.533207;0.122796;0.272631;0;0;0;0;1;
0.092356;0.225129;0.176948;0.528688;0.304306;0.100228;0.0951778;0.543699;0.15384;0.340825;0;0;0;0;1;
0.141948;0.199915;0.263283;0.499194;0.222832;0.0894293;0.101412;0.601539;0.169203;0.532815;0;0;0;0;1;
0.132958;0.149371;0.296596;0.507242;0.217984;0.0636187;0.138859;0.4525;0.167164;0.500976;0;0;0;0;1;
0.136863;0.139392;0.439789;0.534395;0.788658;0.0730184;0.140304;0.354234;0.236304;0.49482;0;0;0;0;1;
0.142804;0.127393;0.54699;0.502532;0.736719;0.0895974;0.14927;0.314188;0.295597;0.491528;0;0;0;0;1;
0.173516;0.158738;0.512065;0.530001;0.68158;0.08492;0.141158;0.26599;0.380326;0.495655;0;0;0;0;1;
0.269759;0.164917;0.530655;0.449222;0.686731;0.0497017;0.130379;0.252828;0.468518;0.490031;0;0;0;0;1;
0.336601;0.141719;0.484087;0.391415;0.666592;0.0410494;0.183919;0.225724;0.509114;0.554722;0;0;0;0;1;
0.386944;0.155639;0.52786;0.301633;0.696603;0.0857905;0.162263;0.742826;0.486353;0.530025;0;1;0;0;0;
0.389574;0.173916;0.462252;0.279684;0.675015;0.0821958;0.201513;0.182886;0.505739;0.535414;0;1;0;0;0;
0.392961;0.171656;0.426842;0.305043;0.71356;0.137522;0.179917;0.185683;0.452725;0.472736;0;1;0;0;0;
0.420938;0.178241;0.444769;0.276577;0.701311;0.146574;0.182179;0.206217;0.444047;0.461236;0;1;0;0;0;
0.421653;0.182458;0.386644;0.277852;0.672744;0.198085;0.225803;0.202028;0.378376;0.421069;0;1;0;0;0;
0.385192;0.134642;0.35413;0.268981;0.691784;0.184047;0.186613;0.203623;0.384264;0.399101;0;1;0;0;0;
0.397151;0.163871;0.360808;0.282732;0.20007;0.233314;0.19163;0.187018;0.347858;0.37613;0;1;0;0;0;
0.366254;0.168892;0.296954;0.249302;0.19813;0.291585;0.241137;0.202466;0.329409;0.358228;0;1;0;0;0;
0.343836;0.157867;0.274323;0.283452;0.149102;0.325496;0.20325;0.18268;0.306342;0.326539;0;1;0;0;0;
0.274662;0.184156;0.258655;0.266342;0.173033;0.31687;0.230116;0.144448;0.232548;0.27849;0;1;0;0;0;
0.254572;0.192561;0.193125;0.228059;0.184852;0.38335;0.218749;0.165613;0.212574;0.24056;0;1;0;0;0;
0.199126;0.20459;0.180089;0.248435;0.160958;0.404785;0.24491;0.184983;0.199929;0.233669;0;1;0;0;0;
0.18005;0.163526;0.174726;0.207266;0.136297;0.441289;0.235615;0.160702;0.179077;0.182457;0;1;0;0;0;
0.142564;0.182316;0.11065;0.212201;0.142593;0.418157;0.252606;0.132806;0.119186;0.131179;0;1;0;0;0;
0.21548;0.101998;0.704276;0.210875;0.0584136;0.0372511;0.0701503;0.0782403;0.735443;0.467973;0;1;0;0;0;
0.159177;0.0630647;0.661739;0.187921;0.0755253;0.0418479;0.0692534;0.0839517;0.717147;0.471375;0;1;0;0;0;
0.758856;0.0825103;0.651127;0.186226;0.0622134;0.0690193;0.114783;0.0833576;0.640753;0.459111;0;1;0;0;0;
0.710133;0.0912621;0.589884;0.203953;0.0731337;0.124254;0.100619;0.0956177;0.633841;0.468556;0;1;0;0;0;
0.704438;0.10168;0.585195;0.186685;0.0844561;0.15707;0.110186;0.0947798;0.609269;0.498395;0;1;0;0;0;
0.675136;0.0691943;0.51795;0.20203;0.052614;0.159777;0.0781668;0.098145;0.579966;0.489121;0;1;0;0;0;
0.660951;0.0950904;0.496381;0.172444;0.0689928;0.203548;0.0914625;0.0774629;0.567849;0.484051;0;1;0;0;0;
0.588705;0.111061;0.48401;0.199059;0.110548;0.214599;0.113283;0.121043;0.505616;0.475837;0;1;0;0;0;
0.584239;0.0983303;0.461018;0.199388;0.0627678;0.288183;0.505805;0.0741739;0.499063;0.470761;0;1;0;0;0;
0.505526;0.0895333;0.454173;0.181372;0.104254;0.275105;0.502361;0.0961414;0.447129;0.42663;0;1;0;0;0;
0.51016;0.0650887;0.370403;0.158334;0.076534;0.318074;0.481135;0.0702744;0.401693;0.415793;0;1;0;0;0;
0.462384;0.0662996;0.398437;0.203214;0.0759943;0.36396;0.475474;0.0924209;0.371424;0.403458;0;1;0;0;0;
0.420748;0.432104;0.317976;0.157004;0.0721128;0.40954;0.478519;0.0937632;0.385309;0.384405;0;1;0;0;0;
0.40737;0.404439;0.30004;0.169722;0.085387;0.388034;0.45535;0.10564;0.350659;0.346409;0;1;0;0;0;
0.341564;0.385467;0.295085;0.169282;0.0898647;0.442439;0.49355;0.0771843;0.28586;0.312659;0;1;0;0;0;
0.296512;0.38815;0.229416;0.20177;0.0876524;0.468929;0.458023;0.0934303;0.26396;0.240372;0;0;0;1;0;
0.330675;0.414763;0.278643;0.253647;0.103558;0.461754;0.445212;0.102582;0.265711;0.2405;0;0;0;1;0;
0.398072;0.410596;0.270077;0.305212;0.0916022;0.469536;0.427437;0.151398;0.292444;0.281184;0;0;0;1;0;
0.465054;1.29286;0.282684;0.28031;0.102462;0.379686;0.404623;0.164973;0.324472;0.276053;0;0;0;1;0;
0.436072;1.38549;0.310378;0.229455;0.117821;0.271977;0.416506;0.167449;0.35817;0.270282;0;0;0;1;0;
0.443803;1.15408;0.295791;0.233912;0.11827;0.197607;0.399191;0.270833;0.416303;0.286131;0;0;0;1;0;
0.395857;0.133506;0.360292;0.239203;0.104004;0.158069;0.365594;0.307222;0.481059;0.285007;0;0;0;1;0;
0.380803;0.107412;0.384252;0.275094;0.119496;0.0854836;0.418621;0.305241;0.439828;0.29741;0;1;0;0;0;
0.347241;0.102927;0.343098;0.213689;0.16294;0.134447;0.405248;0.261108;0.400991;0.289446;0;1;0;0;0;
0.328898;0.863187;0.331247;0.228293;0.210389;0.143417;0.339539;0.270038;0.416464;0.271918;0;1;0;0;0;
0.308993;0.90838;0.275025;0.20453;0.218847;0.217477;0.344516;0.245324;0.411217;0.25981;0;1;0;0;0;
0.298156;0.930208;0.28336;0.17686;0.213645;0.196729;0.327911;0.217554;0.381965;0.207631;0;1;0;0;0;
0.302743;0.970714;0.25231;0.139135;0.252166;0.259794;0.318247;0.18894;0.308872;0.194265;0;0;0;1;0;
0.285453;0.897485;0.276077;0.148803;0.299159;0.210351;0.300671;0.173507;0.328762;0.221544;0;0;0;1;0;
0.25539;0.773583;0.335409;0.168227;0.246592;0.191524;0.322845;0.206866;0.263078;0.202945;0;0;0;1;0;
0.278655;0.738307;0.336674;0.215302;0.216584;0.191844;0.321221;0.184225;0.265674;0.25571;0;0;0;1;0;
0.281889;0.697439;0.321725;0.217475;0.209767;0.167461;1.12568;0.163595;0.251019;0.29541;0;1;0;0;0;
0.235626;0.698397;0.263791;0.184055;0.198604;0.188262;1.15368;0.168063;0.213642;0.268896;0;1;0;0;0;
0.226114;0.72675;0.23185;0.171456;0.171597;0.216585;0.306864;0.182684;0.21028;0.29687;0;1;0;0;0;
0.182749;0.748298;0.213133;0.185944;0.179085;0.252722;0.268121;0.148513;0.165771;0.231663;0;1;0;0;0;
0.15353;0.771124;0.203189;0.156071;0.177941;0.267378;0.219231;0.119951;0.147258;0.259207;0;0;0;1;0;
0.152824;0.693214;0.161226;0.164372;0.161863;0.225003;0.254882;0.136738;0.144075;0.201245;0;0;0;1;0;
0.165754;0.67498;0.178832;0.218764;0.186678;0.266253;0.941062;0.167206;0.183764;0.209536;0;0;0;1;0;
0.168795;0.681412;0.186453;0.231863;0.168653;0.210874;0.844179;0.13087;0.176866;0.169819;0;0;0;1;0;
0.232464;0.705026;0.171506;0.182539;0.144736;0.23465;0.812767;0.200664;0.191283;0.171988;0;0;0;1;0;
0.240702;0.226736;0.141609;0.178431;0.150738;0.227444;0.754002;0.185654;0.182824;0.179468;0;0;0;1;0;
0.257054;0.725452;0.149639;0.191887;0.160914;0.233971;0.689244;0.225713;0.173168;0.144813;0;0;0;1;0;
0.849859;0.710573;0.145001;0.142119;0.18054;0.255142;0.676065;0.257943;0.182585;0.147034;0;0;0;1;0;
0.761872;0.756782;0.16223;0.176264;0.173191;0.290545;0.652411;0.218476;0.218442;0.191069;0;0;0;1;0;
0.70581;0.63168;0.228542;0.181517;0.171077;0.28778;0.648422;0.22141;0.911536;0.148597;0;0;0;1;0;
0.673986;0.521144;0.212575;0.147725;0.224447;0.275698;0.389403;0.188039;0.831116;0.188961;0;0;0;1;0;
0.652331;0.472901;0.283691;0.143513;0.233307;0.185466;0.149983;0.191304;0.759569;0.167834;0;0;0;1;0;
0.665592;0.437692;0.90637;0.15967;0.285264;0.159511;0.716953;0.163661;0.722206;0.221196;0;0;0;1;0;
0.614905;0.390591;0.832528;0.203286;0.249512;0.168113;0.701947;0.197536;0.685201;0.225472;0;0;0;1;0;
0.610828;0.330677;0.764783;0.201576;0.275681;0.129376;0.628104;0.167913;0.665094;0.965574;0;1;0;0;0;
0.577062;0.342138;0.742066;0.202644;0.263312;0.163562;0.664056;0.1433;0.649889;0.940405;0;1;0;0;0;
0.590622;0.345252;0.691103;0.182815;0.201236;0.164022;0.684663;0.178387;0.61621;0.909545;0;1;0;0;0;
0.584362;0.406642;0.656375;0.148926;0.187306;0.197275;0.708729;0.164372;0.588426;0.82695;0;1;0;0;0;
0.540114;0.391197;0.615035;0.116777;0.211595;0.243878;0.0981188;0.138713;0.574447;0.835812;0;1;0;0;0;
0.51;0.396983;0.63044;0.104753;0.176423;0.255594;0.134149;0.127782;0.498231;0.786541;0;1;0;0;0;
0.463215;0.466516;0.577349;1.02369;0.132902;0.317622;0.159976;0.0930408;0.488221;0.724814;0;1;0;0;0;
0.465949;0.477936;0.521014;1.03643;0.110217;0.359715;0.176804;0.102241;0.48375;0.696526;0;1;0;0;0;
0.404899;0.0850116;0.541515;1.03065;0.138934;0.382699;0.223435;0.0906176;0.469978;0.688919;0;1;0;0;0;
0.434825;0.133818;0.508656;0.994897;0.108902;0.367706;0.282324;0.0424789;0.413775;0.626357;0;1;0;0;0;
0.356649;0.104328;0.479235;0.948677;0.112594;0.422975;0.261665;0.0479163;0.4195;0.570021;0;1;0;0;0;
0.346403;0.115696;0.400222;0.896166;0.0908044;0.427681;0.333227;0.874741;0.363581;0.545771;0;1;0;0;0;
0.331489;0.186384;0.394807;0.836017;0.0517477;0.47754;0.349984;0.870672;0.319786;0.531745;0;1;0;0;0;
0.278926;0.194232;0.34531;0.792755;0.0350388;0.497754;0.389447;0.846925;0.313536;0.482406;0;1;0;0;0;
0.261666;0.211955;0.36558;0.74399;0.0547076;0.511215;0.387666;0.798406;0.278926;0.443833;0;1;0;0;0;
0.23233;0.226258;0.318152;0.697661;0.130031;0.599192;0.343263;0.812996;0.288945;0.404378;0;1;0;0;0;
0.220172;0.235635;0.289735;0.604109;0.201738;0.606714;0.331969;0.798892;0.211387;0.358276;0;0;0;0;1;
0.226276;0.223971;0.316549;0.843988;0.152192;0.644989;0.260425;0.792319;0.233403;0.42811;0;0;0;0;1;
0.259189;0.253585;0.333886;0.803753;0.121371;0.701208;0.254268;0.835738;0.265903;0.517076;0;0;0;0;1;
0.273974;0.296737;0.400965;0.809095;0.125255;0.680362;0.252726;0.405012;0.317824;0.641374;0;0;0;0;1;
0.229995;0.339542;0.464485;0.76469;0.0990889;0.589357;0.255168;0.245467;0.324313;0.852778;0;0;0;0;1;
0.270143;0.313298;0.557245;0.762795;0.0736884;0.565689;0.264863;0.208805;0.39173;0.807192;0;0;0;0;1;
0.277339;0.290238;0.756559;0.777047;0.0740194;0.176007;0.284388;0.139158;0.453441;0.749911;0;0;0;0;1;
0.349614;0.321332;0.837125;0.419018;0.0891186;0.127956;0.278309;0.130639;0.525585;0.773297;0;1;0;0;0;
0.328341;0.302345;0.784905;0.773887;0.0560673;0.159625;0.244839;0.145456;0.524268;0.721132;0;1;0;0;0;
0.295967;0.265442;0.745522;0.711617;0.0735305;0.226025;0.257815;0.143431;0.506633;0.692889;0;1;0;0;0;
0.296335;0.265158;0.750395;0.726077;0.0931957;0.24635;0.241701;0.13292;0.468497;0.702586;0;1;0;0;0;
0.268285;0.248512;0.720904;0.676524;0.0793518;0.257712;0.256152;0.167708;0.460342;0.669814;0;1;0;0;0;
0.264566;0.228643;0.660283;0.673417;0.114903;0.268335;0.244561;0.199365;0.42415;0.648791;0;1;0;0;0;
0.270218;0.2426;0.664682;0.642166;0.118167;0.330183;0.19362;0.18028;0.424288;0.597233;0;1;0;0;0;
0.271108;0.248201;0.636205;0.611555;0.142027;0.32411;0.194843;0.186864;0.416637;0.554788;0;1;0;0;0;
0.257621;0.238435;0.584177;0.585762;0.155878;0.376546;0.171516;0.238692;0.369013;0.562515;0;0;0;0;1;
0.303954;0.192635;0.534391;0.579766;0.107023;0.336827;0.183752;0.181537;0.502694;0.53125;0;0;0;0;1;
0.349542;0.198065;0.568641;0.590588;0.109983;0.384593;0.223428;0.171259;0.608731;0.557249;0;1;0;0;0;
0.311265;0.232537;0.543764;0.602408;0.119256;0.368242;0.192304;0.148929;0.544079;0.505864;0;1;0;0;0;
0.327245;0.175938;0.478927;0.566537;0.161317;0.438104;0.239283;0.197218;0.549968;0.470494;0;1;0;0;0;
0.307438;0.175047;0.439151;0.532864;0.152894;0.463681;0.208141;0.168542;0.516344;0.485629;0;1;0;0;0;
0.331739;0.171159;0.457209;0.475184;0.158537;0.448422;0.187212;0.157872;0.496546;0.427254;0;1;0;0;0;
0.300247;0.187976;0.408548;0.46845;0.158962;0.525916;0.233744;0.184637;0.433495;0.407984;0;1;0;0;0;
0.308499;0.199575;0.349183;0.412943;0.120127;0.505995;0.174001;0.724768;0.387369;0.381659;0;1;0;0;0;
0.32496;0.188124;0.333257;0.384633;0.129844;0.578811;0.208909;0.657619;0.358136;0.3374;0;1;0;0;0;
0.325143;0.187987;0.338409;0.337492;0.18058;0.603504;0.20475;0.610376;0.353373;0.30957;0;1;0;0;0;
0.321244;0.178135;0.303952;0.345932;0.176627;0.633627;0.173225;0.60938;0.321527;0.273632;0;0;0;0;1;
0.346008;0.162601;0.307688;0.365882;0.143139;0.639253;0.204429;0.674693;0.270558;0.289328;0;0;0;0;1;
0.335827;0.175699;0.313649;0.406455;0.167551;0.648083;0.224575;0.697058;0.311324;0.333442;0;0;0;0;1;
0.32579;0.166712;0.269201;0.416996;0.14577;0.6053;0.25645;0.670636;0.293369;0.322053;0;0;0;0;1;
0.30153;0.192407;0.332052;0.534757;0.158383;0.660864;0.309957;0.118123;0.272454;0.369568;0;0;0;0;1;
0.266124;0.181938;0.302756;0.594836;0.173372;0.506619;0.349087;0.145334;0.301484;0.402864;0;0;0;0;1;
0.29272;0.206418;0.359148;0.681671;0.171738;0.36901;0.37466;0.103488;0.29826;0.477707;0;0;0;0;1;
0.285589;0.215131;0.384724;0.686765;0.195001;0.283086;0.324519;0.121289;0.302585;0.520361;0;1;0;0;0;
0.239838;0.26815;0.330327;0.667031;0.165737;0.353088;0.320902;0.135974;0.304637;0.491504;0;1;0;0;0;
0.255994;0.304079;0.328308;0.622052;0.150677;0.377972;0.307268;0.0909271;0.264733;0.455422;0;1;0;0;0;
0.207879;0.312744;0.314881;0.592869;0.123634;0.41569;0.252181;0.0643303;0.23153;0.428281;0;1;0;0;0;
0.209642;0.341714;0.281883;0.61108;0.121629;0.397219;0.243609;0.583262;0.22905;0.394677;0;1;0;0;0;
0.154307;0.366722;0.211285;0.568181;0.0851286;0.477845;0.188526;0.523614;0.169129;0.363105;0;1;0;0;0;
0.170226;0.344312;0.212174;0.566514;0.0613478;0.465151;0.170979;0.550315;0.155198;0.294296;0;1;0;0;0;
0.106984;0.353756;0.186649;0.523293;0.0642701;0.493679;0.162424;0.512265;0.157326;0.248923;0;0;0;0;1;
0.144464;0.281311;0.196935;0.481203;0.0632447;0.425651;0.183848;0.535909;0.131656;0.348472;0;0;0;0;1;
0.156175;0.269113;0.240097;0.496343;0.109948;0.390605;0.161502;0.510419;0.158677;0.417748;0;0;0;0;1;
0.124586;0.256929;0.278619;0.467376;0.100481;0.313164;0.138116;0.586937;0.222502;0.542414;0;0;0;0;1;
0.160853;0.212926;0.37301;0.504082;0.168526;0.330194;0.173417;0.583079;0.248592;0.495472;0;1;0;0;0;
0.125024;0.203891;0.326261;0.443898;0.0804931;0.319688;0.138411;0.569469;0.204055;0.473184;0;1;0;0;0;
0.119415;0.177321;0.333032;0.409999;0.0286304;0.37348;0.100567;0.538068;0.211702;0.461946;0;1;0;0;0;
0.105218;0.168519;0.263869;0.436305;0.639511;0.373899;0.137689;0.494886;0.151529;0.413638;0;1;0;0;0;
0.0931583;0.127667;0.229663;0.402239;0.657589;0.438026;0.111684;0.485928;0.140028;0.428591;0;0;0;0;1;
0.105428;0.121769;0.329419;0.406902;0.646765;0.389231;0.0690672;0.499046;0.16682;0.375635;0;0;0;0;1;
0.108527;0.145126;0.400794;0.38598;0.572484;0.377442;0.125127;0.599263;0.229572;0.386234;0;0;0;0;1;
0.167704;0.144405;0.383588;0.399434;0.587664;0.33943;0.0981492;0.625736;0.287598;0.356013;0;0;0;0;1;
0.190233;0.0887228;0.371732;0.447051;0.092872;0.36348;0.102901;0.708;0.382119;0.370544;0;0;0;0;1;
0.247331;0.119446;0.360734;0.446353;0.871281;0.34116;0.120476;0.618173;0.385206;0.418954;0;0;0;0;1;
0.317698;0.114886;0.398287;0.534191;0.921929;0.37052;0.146938;0.6163;0.372441;0.396189;0;0;0;0;1;
0.392054;0.136783;0.373921;0.608172;0.888957;0.381486;0.184518;0.602754;0.390407;0.467672;0;0;0;0;1;
0.376916;0.153237;0.43142;0.662276;0.962845;0.342358;0.221088;0.529139;0.379582;0.489865;0;0;0;0;1;
0.416141;0.113724;0.407144;0.63964;1.00359;0.335202;0.247889;0.555717;0.380547;0.525311;0;0;0;0;1;
0.372194;0.143452;0.465899;0.583787;0.893088;0.248023;0.323419;0.0637553;0.424609;0.601446;0;0;0;0;1;
0.393984;0.154398;0.509049;0.56367;0.714314;0.201173;0.43617;0.888702;0.445392;0.693966;0;0;0;0;1;
