+33;+90;0;-33;-90;180;stop;forward;backward;left;right;
0.18187;0.174207;0.264064;0.549423;0.216217;0.202813;0;0;0;0;1;
0.194963;0.182781;0.297155;0.523932;0.187554;0.172077;0;0;0;0;1;
0.209309;0.221347;0.350044;0.52276;0.159828;0.12634;0;0;0;0;1;
0.214178;0.266131;0.402484;0.496384;0.758847;0.120262;0;0;0;0;1;
0.235816;0.290885;0.500751;0.503512;0.690158;0.0943429;0;1;0;0;0;
0.226277;0.263717;0.474372;0.471167;0.142572;0.130961;0;1;0;0;0;
0.198096;0.250469;0.437634;0.458267;0.160922;0.160842;0;1;0;0;0;
0.192194;0.247148;0.422481;0.423631;0.17564;0.177692;0;1;0;0;0;
0.175227;0.216245;0.389443;0.405387;0.194806;0.210794;0;1;0;0;0;
0.154029;0.206126;0.361306;0.385754;0.203095;0.244034;0;1;0;0;0;
0.142692;0.17866;0.33642;0.354514;0.225271;0.276394;0;1;0;0;0;
0.124573;0.171977;0.289013;0.324126;0.240252;0.301603;0;0;0;0;1;
0.132321;0.157623;0.363357;0.331115;0.215154;0.271196;0;0;0;0;1;
0.158121;0.152324;0.345388;0.336729;0.20921;0.261391;0;0;0;0;1;
0.196648;0.13968;0.344282;0.362465;0.196243;0.248957;0;0;0;0;1;
0.225066;0.132314;0.333419;0.38262;0.198946;0.239992;0;0;0;0;1;
0.281605;0.141848;0.333899;0.385988;0.201347;0.241574;0;0;0;0;1;
0.364373;0.139736;0.324661;0.330603;0.191207;0.237066;0;0;0;0;1;
0.359098;0.136612;0.327362;0.280777;0.712608;0.260725;0;1;0;0;0;
0.317931;0.14756;0.304763;0.267766;0.18742;0.274832;0;1;0;0;0;
0.302629;0.152679;0.273727;0.253319;0.189722;0.311234;0;1;0;0;0;
0.259134;0.170754;0.253849;0.238282;0.18187;0.338234;0;1;0;0;0;
0.241955;0.158846;0.210824;0.238219;0.176853;0.370521;0;1;0;0;0;
0.201285;0.176687;0.185444;0.228061;0.182138;0.39781;0;1;0;0;0;
0.17491;0.173042;0.169845;0.214108;0.17404;0.429768;0;1;0;0;0;
0.147004;0.179465;0.133343;0.219367;0.163323;0.451194;0;1;0;0;0;
0.185309;0.0745925;0.699067;0.195681;0.0783375;0.0402755;0;1;0;0;0;
0.191915;0.0887183;0.666395;0.193625;0.0781912;0.0705721;0;1;0;0;0;
0.770172;0.0820153;0.629444;0.194868;0.0814617;0.100931;0;1;0;0;0;
0.73886;0.0922483;0.606989;0.189224;0.0818199;0.13322;0;1;0;0;0;
0.7023;0.083377;0.574809;0.177733;0.0760772;0.159636;0;1;0;0;0;
0.660183;0.0740505;0.554387;0.191068;0.0802035;0.194109;0;1;0;0;0;
0.624293;0.0863855;0.524619;0.182255;0.0902341;0.2167;0;1;0;0;0;
0.601451;0.0808499;0.479747;0.180243;0.0913034;0.232668;0;1;0;0;0;
0.559266;0.0836397;0.447772;0.178142;0.0913778;0.275855;0;0;0;1;0;
0.615755;0.088218;0.455632;0.246997;0.0769971;0.273955;0;0;0;1;0;
0.574711;0.0811814;0.475683;0.349949;0.0897137;0.27191;0;1;0;0;0;
0.574973;0.0732323;0.432305;0.369746;0.095912;0.307751;0;1;0;0;0;
0.552839;0.0798155;0.411231;0.390425;0.0914139;0.333587;0;1;0;0;0;
0.546121;0.070077;0.386836;0.407956;0.102204;0.365137;0;1;0;0;0;
0.516532;0.0660254;0.350023;0.378372;0.107292;0.396389;0;1;0;0;0;
0.482628;1.24846;0.317068;0.348192;0.118611;0.419115;0;1;0;0;0;
0.444753;1.23918;0.289925;0.308814;0.124861;0.448163;0;1;0;0;0;
0.402209;0.372971;0.258229;0.283491;0.125958;0.485356;0;1;0;0;0;
0.366932;0.367893;0.236136;0.24276;0.1384;0.503518;0;1;0;0;0;
0.332905;0.3694;0.208111;0.221336;0.135591;0.551452;0;1;0;0;0;
0.294491;0.361521;0.174783;0.185925;0.153396;0.573387;0;0;0;1;0;
0.340333;0.3821;0.188254;0.188531;0.145904;0.577903;0;0;0;1;0;
0.398502;0.400718;0.197768;0.171695;0.157713;0.402952;0;0;0;1;0;
0.365202;1.2984;0.220776;0.177393;0.177279;0.302947;0;0;0;1;0;
0.332147;1.08277;0.236183;0.168475;0.197498;0.250748;0;0;0;1;0;
0.328728;0.952314;0.287775;0.172151;0.210408;0.200691;0;0;0;1;0;
0.298948;0.850264;0.31773;0.192113;0.248078;0.159965;0;0;0;1;0;
0.307533;0.763308;0.394282;0.195262;0.287495;0.133647;0;1;0;0;0;
0.26958;0.786745;0.360761;0.182399;0.270279;0.164453;0;1;0;0;0;
0.2469;0.810061;0.325536;0.173332;0.24723;0.189848;0;1;0;0;0;
0.23295;0.831287;0.306045;0.153086;0.228747;0.234369;0;1;0;0;0;
0.201954;0.855871;0.27744;0.128801;0.212281;0.26361;0;0;0;1;0;
0.198857;0.790487;0.24899;0.151356;0.199814;0.222594;0;0;0;1;0;
0.210586;0.743318;0.236715;0.165024;0.177461;0.211289;0;0;0;1;0;
0.20641;0.70569;0.227527;0.179693;0.173421;0.190794;0;0;0;1;0;
0.21958;0.691285;0.222617;0.219916;0.167974;0.186723;0;0;0;1;0;
0.248676;0.682035;0.202331;0.259928;0.153651;0.192122;0;1;0;0;0;
0.20461;0.692311;0.181345;0.255056;0.149054;0.210797;0;1;0;0;0;
0.167316;0.68871;0.154119;0.212085;0.158879;0.245184;0;1;0;0;0;
0.13435;0.687847;0.116879;0.171778;0.142282;0.274692;0;1;0;0;0;
0.113019;0.690244;0.0861561;0.133566;0.152188;0.295462;0;0;0;1;0;
0.127849;0.689085;0.0827161;0.129937;0.142073;0.305498;0;0;0;1;0;
0.148828;0.685875;0.0898916;0.110857;0.154979;0.296296;0;0;0;1;0;
0.162638;0.399597;0.091505;0.102285;0.154365;0.302246;0;0;0;1;0;
0.211401;0.228473;0.098902;0.0854584;0.151167;0.312486;0;0;0;1;0;
0.800969;0.757439;0.100556;0.0956583;0.165655;0.33016;0;0;0;1;0;
0.741402;0.775546;0.114206;0.0852489;0.177794;0.308572;0;0;0;1;0;
0.701913;0.657764;0.143183;0.090676;0.196804;0.24075;0;0;0;1;0;
0.660078;0.570161;0.171882;0.0940904;0.22116;0.206391;0;0;0;1;0;
0.641836;0.501834;0.196384;0.109344;0.208283;0.168212;0;1;0;0;0;
0.621014;0.527384;0.175046;0.0781233;0.186185;0.2055;0;1;0;0;0;
0.610293;0.5514;0.137952;0.0678529;0.156282;0.228675;0;1;0;0;0;
0.574165;0.572067;0.101429;0.0354643;0.133435;0.2543;0;1;0;0;0;
0.561654;0.561019;0.743461;0.0384483;0.129601;0.273332;0;0;0;1;0;
0.548725;0.509016;0.676191;0.0493313;0.110748;0.227434;0;0;0;1;0;
0.557487;0.467337;0.628362;0.065512;0.0962267;0.219373;0;0;0;1;0;
0.556936;0.443578;0.60431;0.0874933;0.101867;0.207632;0;0;0;1;0;
0.443656;0.430985;0.582753;0.100359;0.0833946;0.188296;0;0;0;1;0;
0.302782;0.411913;0.554216;0.784759;0.0928831;0.173572;0;0;0;1;0;
0.216479;0.409517;0.550126;0.707857;0.0840446;0.173711;0;1;0;0;0;
0.230201;0.41586;0.524058;0.668924;0.081233;0.197152;0;1;0;0;0;
0.220278;0.416368;0.493969;0.631799;0.0847252;0.227233;0;1;0;0;0;
0.224359;0.413946;0.468312;0.589354;0.0811912;0.266704;0;1;0;0;0;
0.231236;0.411485;0.430855;0.554321;0.0794229;0.29564;0;1;0;0;0;
0.228183;0.429311;0.402695;0.523443;0.0734097;0.330884;0;1;0;0;0;
0.24153;0.421014;0.376761;0.48405;0.0769381;0.358886;0;1;0;0;0;
0.246441;0.0881527;0.346699;0.457834;0.0733184;0.38481;0;1;0;0;0;
0.247658;0.0900933;0.329431;0.424709;0.548795;0.407707;0;0;0;0;1;
0.33974;0.104524;0.335084;0.461895;0.15749;0.412103;0;0;0;0;1;
0.340187;0.0979939;0.330296;0.522793;0.0912278;0.425043;0;0;0;0;1;
0.331947;0.103156;0.353187;0.612646;0.0844716;0.454121;0;0;0;0;1;
0.320956;0.123941;0.370661;0.758151;0.0781763;0.468787;0;0;0;0;1;
0.323531;0.132454;0.418393;0.961286;0.0881429;0.522417;0;0;0;0;1;
0.316964;0.148611;0.45058;0.916057;0.118332;0.566894;0;1;0;0;0;
0.311433;0.177542;0.430417;0.899166;0.0895824;0.605195;0;1;0;0;0;
0.279755;0.196128;0.396463;0.876321;0.060377;0.618355;0;1;0;0;0;
0.257162;0.215498;0.374264;0.858546;0.0865669;0.643656;0;1;0;0;0;
0.239307;0.247893;0.329076;0.83413;0.129254;0.674531;0;1;0;0;0;
0.206561;0.265953;0.301349;0.80485;0.16402;0.710131;0;1;0;0;0;
0.182828;0.288405;0.274506;0.799609;0.188095;0.738416;0;0;0;0;1;
0.199429;0.321931;0.318471;0.760993;0.168042;0.734731;0;0;0;0;1;
0.207281;0.317669;0.370793;0.747308;0.147401;0.646342;0;0;0;0;1;
0.225242;0.288491;0.44554;0.74172;0.125637;0.602025;0;0;0;0;1;
0.241351;0.282938;0.579222;0.75135;0.107268;0.188969;0;0;0;0;1;
0.269073;0.267415;0.756218;0.758249;0.113173;0.180893;0;1;0;0;0;
0.269716;0.257875;0.739994;0.746765;0.126796;0.20011;0;1;0;0;0;
0.255755;0.245028;0.705776;0.706346;0.13831;0.229828;0;1;0;0;0;
0.23075;0.229384;0.670678;0.673353;0.136504;0.260897;0;1;0;0;0;
0.222454;0.219901;0.651049;0.654921;0.15974;0.294683;0;1;0;0;0;
0.207858;0.202101;0.622834;0.622099;0.170213;0.309;0;1;0;0;0;
0.205906;0.196329;0.590289;0.596552;0.177634;0.340927;0;1;0;0;0;
0.182895;0.186514;0.561846;0.57111;0.193313;0.372717;0;1;0;0;0;
0.179951;0.17193;0.533105;0.537556;0.201333;0.395828;0;1;0;0;0;
0.157824;0.155922;0.506043;0.515793;0.214584;0.42405;0;1;0;0;0;
0.146234;0.142867;0.481363;0.48101;0.218711;0.457339;0;0;0;0;1;
0.179375;0.138056;0.48828;0.496402;0.201604;0.444839;0;0;0;0;1;
0.211857;0.137177;0.473604;0.529082;0.196085;0.424976;0;0;0;0;1;
0.254437;0.138866;0.473111;0.571562;0.190266;0.422131;0;1;0;0;0;
0.257468;0.142491;0.455527;0.53663;0.199348;0.453717;0;1;0;0;0;
0.262419;0.128531;0.423227;0.488627;0.209126;0.485523;0;1;0;0;0;
0.259891;0.138221;0.385865;0.465562;0.201242;0.512249;0;1;0;0;0;
0.250808;0.122779;0.35519;0.428387;0.195071;0.533068;0;1;0;0;0;
0.246453;0.126093;0.329197;0.387941;0.212907;0.574315;0;1;0;0;0;
0.241966;0.130475;0.292502;0.3516;0.212844;0.603365;0;1;0;0;0;
0.250885;0.134935;0.26346;0.332167;0.214678;0.621079;0;1;0;0;0;
0.241373;0.119928;0.240505;0.291317;0.216536;0.649508;0;1;0;0;0;
0.237494;0.132089;0.209404;0.25686;0.714402;0.689489;0;0;0;0;1;
0.262023;0.120595;0.20417;0.290654;0.208599;0.683813;0;0;0;0;1;
0.232591;0.136692;0.224406;0.316988;0.215092;0.704337;0;0;0;0;1;
0.232797;0.122933;0.220478;0.363428;0.217667;0.626012;0;0;0;0;1;
0.211177;0.130796;0.230429;0.448806;0.22361;0.423273;0;0;0;0;1;
0.209989;0.158296;0.255961;0.544953;0.255963;0.309508;0;1;0;0;0;
0.189064;0.174163;0.219883;0.487953;0.224096;0.33139;0;1;0;0;0;
0.16733;0.188678;0.202711;0.435092;0.212555;0.361021;0;1;0;0;0;
0.137686;0.201392;0.165506;0.373576;0.204518;0.400704;0;1;0;0;0;
0.118305;0.217347;0.141872;0.333729;0.190337;0.424742;0;1;0;0;0;
0.0949516;0.224083;0.102856;0.276984;0.193062;0.459808;0;0;0;0;1;
0.0852226;0.240512;0.119633;0.372614;0.190948;0.359235;0;0;0;0;1;
0.089356;0.266745;0.154668;0.523087;0.209085;0.288296;0;0;0;0;1;
0.103727;0.221779;0.172905;0.617228;0.244061;0.240546;0;0;0;0;1;
0.0979158;0.206489;0.221449;0.600058;0.282948;0.222659;0;0;0;0;1;
0.111208;0.185152;0.270445;0.602052;0.340224;0.179559;0;0;0;0;1;
0.119676;0.168973;0.341464;0.590612;0.411881;0.179711;0;0;0;0;1;
0.149577;0.155704;0.479711;0.605494;0.54975;0.164307;0;0;0;0;1;
0.182134;0.142715;0.620369;0.617315;1.24023;0.14462;0;1;0;0;0;
0.173086;0.135909;0.591525;0.604187;1.24774;0.183968;0;1;0;0;0;
0.157225;0.13194;0.558363;0.573082;0.567529;0.214841;0;1;0;0;0;
0.145086;0.131714;0.534101;0.532683;0.451617;0.228137;0;1;0;0;0;
0.12728;0.118105;0.502485;0.517462;0.356358;0.265037;0;0;0;0;1;
0.16499;0.111418;0.483243;0.529454;1.24793;0.259922;0;0;0;0;1;
0.214329;0.0998636;0.473654;0.560872;0.892833;0.246653;0;0;0;0;1;
0.276615;0.101938;0.473567;0.617442;0.905033;0.244109;0;1;0;0;0;
0.276279;0.100767;0.442389;0.588479;0.8903;0.278475;0;1;0;0;0;
0.275188;0.11841;0.416247;0.55424;0.898471;0.309452;0;1;0;0;0;
0.276052;0.113994;0.397369;0.499735;0.896974;0.347311;0;1;0;0;0;
0.288518;0.11592;0.355362;0.474697;0.076926;0.369852;0;1;0;0;0;
0.281412;0.111141;0.337899;0.42862;0.319938;0.40117;0;1;0;0;0;
0.293331;0.119509;0.300008;0.397625;0.555056;0.429848;0;1;0;0;0;
0.288439;0.116531;0.268082;0.372785;0.548069;0.446706;0;0;0;0;1;
0.300324;0.132655;0.286519;0.397318;0.426152;0.468133;0;0;0;0;1;
0.294525;0.135507;0.281685;0.471461;0.233152;0.469806;0;0;0;0;1;
0.292011;0.137104;0.296543;0.550796;0.153583;0.401218;0;0;0;0;1;
0.268824;0.151357;0.318765;0.602692;0.0995465;0.286349;0;1;0;0;0;
0.260287;0.167898;0.294592;0.584242;0.154103;0.325155;0;1;0;0;0;
0.216873;0.18111;0.27128;0.567951;0.218455;0.345655;0;1;0;0;0;
0.190766;0.195643;0.238389;0.502125;0.263955;0.386908;0;1;0;0;0;
0.173374;0.215494;0.206984;0.452242;0.331695;0.419138;0;1;0;0;0;
0.154181;0.227306;0.173212;0.396773;0.375199;0.446968;0;0;0;0;1;
0.140791;0.240287;0.206093;0.484266;0.313987;0.352912;0;0;0;0;1;
0.144859;0.257355;0.235086;0.464719;0.258346;0.281681;0;0;0;0;1;
0.151088;0.297091;0.265735;0.45534;0.217167;0.235636;0;0;0;0;1;
0.162754;0.269638;0.315453;0.442279;0.196825;0.200111;0;1;0;0;0;
0.146892;0.255095;0.292109;0.417181;0.218365;0.237223;0;1;0;0;0;
0.131205;0.221723;0.251666;0.386343;0.240903;0.256624;0;1;0;0;0;
0.110352;0.200525;0.235202;0.368599;0.268896;0.30298;0;1;0;0;0;
0.0982655;0.186135;0.205916;0.347654;0.278981;0.331247;0;1;0;0;0;
0.0671453;0.162394;0.166476;0.32969;0.305121;0.356683;0;0;0;0;1;
0.0798716;0.141481;0.211631;0.331237;0.278975;0.322375;0;0;0;0;1;
0.105624;0.12935;0.293747;0.330141;0.262682;0.300293;0;0;0;0;1;
0.110255;0.128951;0.358054;0.335438;0.249351;0.270597;0;0;0;0;1;
0.129627;0.108593;0.340505;0.34192;0.228559;0.266514;0;0;0;0;1;
0.167864;0.110556;0.332211;0.353153;0.225223;0.256003;0;0;0;0;1;
0.222632;0.115533;0.313395;0.385256;0.234701;0.242044;0;0;0;0;1;
0.283381;0.106666;0.325078;0.394953;0.218763;0.24966;0;0;0;0;1;
0.359934;0.111752;0.337;0.333272;0.730591;0.246335;0;1;0;0;0;
0.334784;0.108348;0.303934;0.321043;0.224448;0.290716;0;1;0;0;0;
0.294764;0.113837;0.261618;0.315748;0.213304;0.317653;0;1;0;0;0;
0.259797;0.127786;0.243981;0.310445;0.208721;0.341173;0;1;0;0;0;
0.239081;0.131867;0.217269;0.310734;0.209626;0.374422;0;1;0;0;0;
0.20786;0.13774;0.187639;0.28013;0.213118;0.39589;0;1;0;0;0;
0.165657;0.135487;0.152079;0.227423;0.202256;0.430621;0;1;0;0;0;
0.183943;0.0886746;0.682382;0.193756;0.0804498;0.0379956;0;1;0;0;0;
0.195515;0.0809015;0.665166;0.187753;0.0728996;0.0630619;0;1;0;0;0;
0.767357;0.085132;0.632135;0.194891;0.0922869;0.0877031;0;1;0;0;0;
0.737272;0.0754059;0.611681;0.18737;0.0812263;0.118624;0;1;0;0;0;
0.698194;0.0742567;0.577541;0.186086;0.0872334;0.149436;0;1;0;0;0;
0.662658;0.0746231;0.550678;0.190683;0.079993;0.175376;0;1;0;0;0;
0.624547;0.0840088;0.510293;0.180639;0.0841;0.219097;0;0;0;1;0;
0.668941;0.0749056;0.51137;0.251031;0.080542;0.224338;0;0;0;1;0;
0.585837;0.0777933;0.53456;0.351028;0.0957027;0.229599;0;1;0;0;0;
0.575116;0.0837902;0.505002;0.360899;0.0867302;0.259912;0;1;0;0;0;
0.56166;0.0762083;0.473616;0.378206;0.103398;0.276022;0;1;0;0;0;
0.556342;0.06709;0.450053;0.408345;0.106701;0.29963;0;1;0;0;0;
0.537868;0.0541976;0.409782;0.415919;0.112202;0.345219;0;1;0;0;0;
0.536271;0.0574822;0.377737;0.414284;0.125031;0.359381;0;1;0;0;0;
0.536609;0.0430152;0.3541;0.373999;0.117938;0.389927;0;1;0;0;0;
0.482137;1.23094;0.324701;0.340288;0.132281;0.425214;0;1;0;0;0;
0.446003;1.22428;0.300703;0.316601;0.127105;0.444829;0;0;0;1;0;
0.458302;1.26849;0.300875;0.305326;0.143636;0.474132;0;0;0;1;0;
0.411649;1.31429;0.32871;0.285494;0.156136;0.36888;0;0;0;1;0;
0.370088;1.05931;0.344365;0.288217;0.167959;0.275657;0;1;0;0;0;
0.3676;1.11079;0.324869;0.258579;0.186063;0.314254;0;1;0;0;0;
0.34323;1.16495;0.301226;0.24295;0.199892;0.343695;0;1;0;0;0;
0.326554;1.2045;0.2624;0.210744;0.211318;0.369875;0;1;0;0;0;
0.312926;1.26458;0.242818;0.191307;0.236866;0.403185;0;1;0;0;0;
0.294102;1.30291;0.20006;0.159545;0.253397;0.429374;0;1;0;0;0;
0.279405;0.337114;0.186505;0.137091;0.259258;0.463762;0;1;0;0;0;
0.26863;0.305039;0.151716;0.123383;0.28673;0.489794;0;0;0;1;0;
0.251113;0.344382;0.162619;0.12316;0.311008;0.400898;0;0;0;1;0;
0.236197;1.04189;0.186181;0.123496;0.280528;0.332757;0;0;0;1;0;
0.214989;0.933997;0.225131;0.119034;0.247716;0.285102;0;0;0;1;0;
0.218486;0.844912;0.279087;0.146128;0.227337;0.257255;0;0;0;1;0;
0.212549;0.786689;0.257503;0.142992;0.205368;0.230281;0;0;0;1;0;
0.203939;0.740483;0.233427;0.178242;0.195239;0.199704;0;0;0;1;0;
0.216694;0.710388;0.221367;0.192624;0.177052;0.197584;0;0;0;1;0;
0.224098;0.684117;0.207411;0.230585;0.161154;0.184248;0;1;0;0;0;
0.205842;0.688362;0.196259;0.212292;0.163027;0.21844;0;1;0;0;0;
0.176705;0.689548;0.161156;0.217485;0.155714;0.23859;0;1;0;0;0;
0.128772;0.712172;0.123751;0.19914;0.161341;0.263633;0;1;0;0;0;
0.11142;0.708402;0.0983513;0.183522;0.146055;0.300911;0;0;0;1;0;
0.117418;0.701388;0.0926846;0.157837;0.151481;0.289978;0;0;0;1;0;
0.125322;0.699974;0.0881377;0.126042;0.138115;0.300365;0;0;0;1;0;
0.143187;0.706873;0.0961342;0.126034;0.144595;0.291601;0;0;0;1;0;
0.172012;0.368809;0.102274;0.11025;0.143665;0.305895;0;0;0;1;0;
0.211115;0.220392;0.103414;0.111566;0.158311;0.30629;0;0;0;1;0;
0.795666;0.762521;0.122529;0.104178;0.153699;0.342265;0;0;0;1;0;
0.736698;0.759916;0.121496;0.0972019;0.180022;0.297149;0;0;0;1;0;
0.707205;0.638571;0.159242;0.101529;0.189768;0.235114;0;0;0;1;0;
0.678769;0.555511;0.181337;0.107491;0.216102;0.196796;0;0;0;1;0;
0.646838;0.494181;0.204676;0.108778;0.221549;0.157915;0;0;0;1;0;
0.63944;0.446127;0.814361;0.113751;0.196321;0.143615;0;0;0;1;0;
0.640461;0.413451;0.754536;0.141063;0.188687;0.127734;0;1;0;0;0;
0.620249;0.426102;0.731844;0.120877;0.171067;0.15412;0;1;0;0;0;
0.595678;0.444107;0.69152;0.105902;0.148069;0.185649;0;1;0;0;0;
0.566388;0.463223;0.665987;0.0808119;0.131231;0.211648;0;1;0;0;0;
0.53999;0.485107;0.651417;0.0648256;0.122414;0.238957;0;0;0;1;0;
0.556856;0.454347;0.592634;0.0748616;0.10265;0.215034;0;0;0;1;0;
0.50334;0.422596;0.573277;0.108037;0.108452;0.212697;0;0;0;1;0;
0.329882;0.417526;0.561986;0.806032;0.101213;0.2037;0;0;0;1;0;
0.238899;0.399364;0.541334;0.717514;0.0965033;0.18709;0;1;0;0;0;
0.240305;0.409909;0.511141;0.676933;0.0828857;0.224519;0;1;0;0;0;
0.244139;0.411755;0.477898;0.643477;0.0820364;0.247371;0;1;0;0;0;
0.25041;0.417989;0.458275;0.61258;0.0778211;0.278747;0;1;0;0;0;
0.265093;0.423491;0.431947;0.580265;0.0776899;0.306623;0;1;0;0;0;
0.259702;0.429252;0.390912;0.541868;0.0692721;0.327804;0;1;0;0;0;
0.268687;0.089636;0.372961;0.497782;0.0732071;0.362024;0;1;0;0;0;
0.275604;0.102508;0.332098;0.464946;0.107468;0.402414;0;1;0;0;0;
0.283362;0.105894;0.318289;0.421919;0.39812;0.419516;0;1;0;0;0;
0.298155;0.107251;0.277395;0.377761;0.914862;0.455347;0;0;0;0;1;
0.314698;0.0993796;0.283713;0.432531;0.298589;0.463175;0;0;0;0;1;
0.287654;0.106817;0.309104;0.509939;0.167207;0.480941;0;0;0;0;1;
0.277952;0.113134;0.327134;0.605398;0.124421;0.504701;0;0;0;0;1;
0.282114;0.129747;0.337519;0.74867;0.0919732;0.537847;0;0;0;0;1;
0.278199;0.151707;0.382485;0.923583;0.0949387;0.587487;0;1;0;0;0;
0.26022;0.164343;0.350827;0.911045;0.102;0.612343;0;1;0;0;0;
0.242294;0.186255;0.31057;0.842148;0.133303;0.650692;0;1;0;0;0;
0.203027;0.208077;0.292718;0.7795;0.172985;0.672313;0;1;0;0;0;
0.181923;0.222561;0.256947;0.713964;0.211088;0.697236;0;1;0;0;0;
0.156192;0.253296;0.22942;0.637055;0.256089;0.720307;0;1;0;0;0;
0.150207;0.265089;0.20915;0.575641;0.290492;0.764803;0;1;0;0;0;
0.117965;0.284953;0.168028;0.50427;0.3281;0.780246;0;0;0;0;1;
0.123973;0.284734;0.189895;0.751148;0.282842;0.804776;0;0;0;0;1;
0.125786;0.254011;0.226006;0.742956;0.259399;0.716999;0;0;0;0;1;
0.135612;0.233831;0.294877;0.738438;0.227548;0.230991;0;0;0;0;1;
0.162386;0.198999;0.353921;0.742352;0.209543;0.20982;0;1;0;0;0;
0.14101;0.195068;0.32846;0.712367;0.223439;0.243083;0;1;0;0;0;
0.12108;0.170158;0.291501;0.693243;0.246971;0.270302;0;1;0;0;0;
0.112497;0.150319;0.263863;0.652357;0.263259;0.309185;0;1;0;0;0;
0.0837399;0.138209;0.243591;0.641735;0.274487;0.324289;0;1;0;0;0;
0.0776698;0.118315;0.222272;0.599954;0.289897;0.357726;0;1;0;0;0;
0.0553598;0.101003;0.181277;0.577808;0.30986;0.379646;0;1;0;0;0;
0.0311064;0.0800873;0.145754;0.550481;0.323083;0.41139;0;1;0;0;0;
0.0438626;0.083345;0.185899;0.546939;0.304778;0.424079;0;1;0;0;0;
0.0530715;0.0649059;0.208601;0.512228;0.30476;0.427621;0;0;0;0;1;
0.0594393;0.0639381;0.322094;0.531824;0.29705;0.417182;0;0;0;0;1;
0.0866452;0.068377;0.527326;0.545398;0.292861;0.393486;0;0;0;0;1;
0.11499;0.0494331;0.506864;0.593541;0.280071;0.394207;0;0;0;0;1;
0.144445;0.0670243;0.508099;0.639317;0.285914;0.391901;0;1;0;0;0;
0.147789;0.0556724;0.482313;0.598934;0.282351;0.426835;0;1;0;0;0;
0.146552;0.0625077;0.453498;0.571526;0.270401;0.446847;0;1;0;0;0;
0.161588;0.0634999;0.418426;0.522272;0.281456;0.47337;0;1;0;0;0;
0.157277;0.0543488;0.402288;0.485488;0.267669;0.49725;0;1;0;0;0;
0.151468;0.0581826;0.365491;0.45122;0.264591;0.536693;0;1;0;0;0;
0.155835;0.0589972;0.344255;0.412448;0.273148;0.567384;0;0;0;0;1;
0.209696;0.0638586;0.328192;0.457707;0.280214;0.564398;0;0;0;0;1;
0.309427;0.0565897;0.341537;0.530796;0.282837;0.482418;0;0;0;0;1;
0.354432;0.0716978;0.36458;0.610814;0.297101;0.289742;0;0;0;0;1;
0.339233;0.080578;0.377604;0.729869;0.304424;0.192833;0;1;0;0;0;
0.308642;0.0850173;0.348873;0.675425;0.305384;0.218454;0;1;0;0;0;
0.291059;0.0962226;0.332065;0.624672;0.284593;0.26286;0;1;0;0;0;
0.25677;0.117546;0.297825;0.563449;0.264729;0.276312;0;1;0;0;0;
0.230441;0.136295;0.264973;0.526096;0.245837;0.302562;0;1;0;0;0;
0.215202;0.146305;0.235691;0.475257;0.246568;0.343378;0;1;0;0;0;
0.171876;0.150778;0.207013;0.427339;0.222393;0.371862;0;1;0;0;0;
0.157592;0.178339;0.180165;0.377631;0.213709;0.404173;0;0;0;0;1;
0.143926;0.192026;0.197664;0.478554;0.226098;0.302869;0;0;0;0;1;
0.14822;0.200029;0.226994;0.639335;0.25876;0.236328;0;0;0;0;1;
0.16583;0.229356;0.244842;0.665426;0.273972;0.188948;0;0;0;0;1;
0.164724;0.265181;0.287466;0.647713;0.317516;0.158869;0;1;0;0;0;
0.152133;0.266171;0.276609;0.620954;0.283851;0.198619;0;1;0;0;0;
0.125466;0.239215;0.236896;0.597883;0.266404;0.224145;0;1;0;0;0;
0.101322;0.217184;0.218177;0.573555;0.222467;0.261811;0;1;0;0;0;
0.0832254;0.184555;0.171613;0.566032;0.19443;0.279531;0;1;0;0;0;
0.0634338;0.1744;0.156635;0.53476;0.165901;0.306059;0;0;0;0;1;
0.0744045;0.140676;0.193493;0.536308;0.185323;0.280202;0;0;0;0;1;
0.0892412;0.136709;0.25595;0.518762;0.23437;0.256632;0;0;0;0;1;
0.112149;0.121832;0.332748;0.534166;0.307371;0.238562;0;0;0;0;1;
0.129061;0.106537;0.499659;0.552976;0.450505;0.222394;0;0;0;0;1;
0.148487;0.116806;0.541501;0.575436;1.24379;0.206041;0;0;0;0;1;
0.198046;0.116948;0.531792;0.608894;0.909128;0.204238;0;0;0;0;1;
0.251849;0.11143;0.519949;0.644433;0.900967;0.203141;0;1;0;0;0;
0.235152;0.102192;0.494681;0.621277;0.892874;0.223401;0;1;0;0;0;
0.246835;0.0999649;0.470792;0.584014;0.898542;0.262252;0;1;0;0;0;
0.247703;0.112176;0.445649;0.54668;0.889216;0.296612;0;1;0;0;0;
0.242579;0.110832;0.406604;0.512459;0.900588;0.326301;0;1;0;0;0;
0.241434;0.113684;0.384467;0.47807;0.901151;0.357234;0;1;0;0;0;
0.243229;0.111287;0.360389;0.437078;0.258083;0.377331;0;1;0;0;0;
0.254692;0.117599;0.325837;0.413473;0.558942;0.411007;0;1;0;0;0;
0.256294;0.106444;0.291485;0.375902;0.553294;0.440951;0;0;0;0;1;
0.341788;0.115709;0.292642;0.418412;0.441887;0.438611;0;0;0;0;1;
0.308346;0.121049;0.298732;0.464281;0.218744;0.454444;0;0;0;0;1;
