+33;+90;0;-33;-90;180;stop;forward;backward;left;right;
0.669305;0.49066;0.203687;0.129194;0.228623;0.195148;00010
0.620008;0.46325;0.881681;0.150815;0.280992;0.202355;00010
0.619198;0.440683;0.798164;0.143374;0.212747;0.159349;00010
0.649614;0.386057;0.721633;0.159455;0.215228;0.120609;00010
0.33983;0.368028;0.666491;0.211766;0.223484;0.155165;00010
0.151248;0.353399;0.647457;0.225825;0.209497;0.110978;00010
0.681672;0.331909;0.642515;0.897797;0.153397;0.1311;00010
0.722638;0.297828;0.645538;0.806088;0.20021;0.102605;01000
0.695138;0.310234;0.613009;0.812542;0.189197;0.15003;01000
0.622662;0.299723;0.547415;0.724481;0.181885;0.168743;01000
0.0741268;0.318098;0.543943;0.713731;0.142634;0.178121;01000
0.0597135;0.317731;0.537599;0.696885;0.18933;0.211549;01000
0.0495357;0.341607;0.478357;0.635419;0.186868;0.277589;01000
0.0886503;0.354699;0.46887;0.624611;0.148049;0.304939;01000
0.1078;0.355228;0.412643;0.547912;0.138614;0.302335;01000
0.11137;0.351232;0.400182;0.514635;0.143928;0.331284;01000
0.103771;0.0104293;0.362188;0.47199;0.158394;0.349766;01000
0.125342;0;0.308908;0.427423;0.171874;0.391858;01000
0.124537;0.0331385;0.287767;0.422862;0.405489;0.429692;01000
0.149128;0.00189046;0.272263;0.35997;1.01431;0.4777;01000
0.149172;0.0100982;0.251459;0.34491;0.962291;0.512398;01000
0.115446;0.0252733;0.199086;0.328839;1.00058;0.508546;01000
0.145034;0.0564358;0.208435;0.242447;0.962617;0.523202;00001
0.188499;0.0144184;0.194476;0.334115;1.01729;0.577259;00001
0.20804;0.0639164;0.221236;0.31235;0.660719;0.530562;00001
0.212596;0.068298;0.179532;0.331417;0.555662;0.588021;00001
0.18252;0.0492807;0.182668;0.319126;0.546644;0.560446;01000
0.177025;0.0793632;0.152709;0.303851;0.646204;0.594269;01000
0.163425;0.0595072;0.171902;0.253018;0.971763;0.622171;01000
0.103243;0.0923057;0.141184;0.215726;0.968778;0.649792;01000
0.0686956;0.115145;0.076539;0.190306;0.942879;0.686517;01000
0.0503314;0.120194;0.0797098;0.127589;0.945464;0.708346;01000
0.0363977;0.123909;0.00765679;0.105122;0.962446;0.730064;00001
0.0456389;0.117896;0.0645222;0.0931458;0.95914;0.751803;00001
0.0611997;0.122246;0.0255273;0.113511;1.00807;0.742697;00001
0.0260719;0.111946;0.0853914;0.188372;0.606488;0.228371;00001
0.0267866;0.141019;0.0656494;0.269123;0.479225;0.155162;00001
0.0317132;0.119359;0.0901783;0.35353;0.437135;0.151707;00001
0.0488608;0.176619;0.0896773;0.657387;0.370624;0.137645;00001
0.0388345;0.113034;0.122813;0.885075;0.355862;0.0692376;00001
0.0430699;0.112261;0.170915;0.83908;0.332929;0.101801;00001
0.0567091;0.0831859;0.223585;0.841892;0.304901;0.0518289;00001
0.0854906;0.0833894;0.367789;0.879755;0.357196;0.0285969;00001
0.0826324;0.0813655;0.570522;0.916292;0.534645;0.0388284;00001
0.164661;0.119563;0.865314;0.949653;0.741541;0.0244083;00001
0.193314;0.0866212;0.830036;0.516809;0.726533;0.0249365;01000
0.187481;0.107158;0.813187;0.546757;0.749144;0.0471687;01000
0.197143;0.0975849;0.792003;0.533239;0.723369;0.0794181;01000
0.181444;0.0655129;0.788847;0.938853;0.742369;0.141123;01000
0.195336;0.0944369;0.744604;0.848533;0.71946;0.172168;01000
0.191126;0.0775332;0.712296;0.815917;0.265593;0.182637;01000
0.196046;0.0967755;0.685824;0.798802;0.231784;0.219667;01000
0.142057;0.0801499;0.684419;0.796403;0.239395;0.247913;01000
0.168616;0.0896164;0.638448;0.73698;0.244175;0.2744;01000
0.192516;0.0533461;0.586857;0.699412;0.233017;0.281141;01000
0.149795;0.0653441;0.585331;0.667586;0.272339;0.354828;01000
0.187868;0.093543;0.513532;0.621203;0.24784;0.354173;01000
0.159828;0.0793395;0.533893;0.606992;0.248503;0.418468;01000
0.165732;0.103802;0.457348;0.571764;0.23867;0.399971;01000
0.132574;0.0666963;0.441691;0.560251;0.260121;0.435805;01000
0.162436;0.0808259;0.401504;0.497199;0.26538;0.488653;01000
0.131952;0.0909552;0.415648;0.486513;0.234402;0.533979;01000
0.174625;0.077515;0.367756;0.417961;0.281997;0.541218;01000
0.135045;0.0570489;0.334376;0.394042;0.278714;0.549196;01000
0.150697;0.0406388;0.317589;0.399277;0.2421;0.58876;00001
0.203201;0.0905489;0.328672;0.401912;0.289937;0.57017;00001
0.272436;0.0937255;0.304986;0.446189;0.24669;0.602092;00001
0.302476;0.0878335;0.353046;0.506358;0.289921;0.424095;00001
0.286335;0.102128;0.325842;0.600126;0.276809;0.267178;01000
0.315995;0.0773207;0.30865;0.568278;0.306686;0.264527;01000
0.248076;0.121614;0.311632;0.528716;0.283516;0.301554;01000
0.261433;0.0963079;0.228779;0.443323;0.27582;0.364568;01000
0.201675;0.12734;0.218848;0.399036;0.266401;0.353936;01000
0.160071;0.111897;0.218626;0.391935;0.259677;0.407881;01000
0.14884;0.172943;0.140929;0.317998;0.252115;0.460713;01000
0.148598;0.174967;0.110843;0.285358;0.231602;0.442527;01000
0.0666458;0.187911;0.0876226;0.20842;0.768674;0.463539;00001
0.118306;0.158755;0.0961614;0.282402;0.198779;0.393347;00001
0.0795235;0.204936;0.165921;0.408802;0.232165;0.303618;00001
0.124044;0.244539;0.128105;0.578021;0.282559;0.217936;00001
0.100482;0.237224;0.16573;0.622282;0.271326;0.162358;00001
0.139175;0.19137;0.239282;0.621586;0.321546;0.167471;00001
0.0965082;0.157409;0.279378;0.642944;0.377216;0.146146;00001
0.150347;0.153953;0.366999;0.61118;0.529659;0.138742;00001
0.145114;0.129931;0.487006;0.624563;1.28303;0.101815;01000
0.132307;0.155757;0.449559;0.625574;0.601465;0.119376;01000
0.132472;0.136889;0.431368;0.605127;0.531166;0.180225;01000
0.123705;0.132336;0.433931;0.549;0.436376;0.208926;01000
0.100114;0.143604;0.412661;0.557991;0.324481;0.230324;01000
0.101872;0.127705;0.373705;0.496247;0.292735;0.268321;01000
0.105185;0.124092;0.329785;0.457105;0.173424;0.285936;00001
0.104457;0.0622158;0.454515;0.471567;0.323195;0.270181;00001
0.143336;0.0722177;0.499461;0.510658;0.574403;0.274648;00001
0.153274;0.0947259;0.481734;0.529315;0.904071;0.278185;01000
0.182143;0.0959849;0.456372;0.544018;0.896544;0.318703;01000
0.138847;0.110651;0.38895;0.47175;0.932294;0.322115;01000
0.166314;0.0729086;0.378168;0.474262;0.130383;0.378004;01000
0.180126;0.107153;0.363484;0.398824;0.57692;0.3835;01000
0.176389;0.0880922;0.341518;0.374304;0.612044;0.419281;01000
0.15068;0.0975956;0.302886;0.351738;0.612243;0.461958;01000
0.150928;0.10593;0.271534;0.304022;0.584401;0.463739;01000
0.163015;0.0480279;0.218986;0.313348;0.571352;0.496872;01000
0.129206;0.0588803;0.185074;0.247114;0.585239;0.511609;01000
0.154325;0.0652229;0.163855;0.23696;0.577761;0.545782;01000
0.162182;0.045576;0.173698;0.160466;0.581373;0.586532;00001
0.170358;0.0931225;0.121513;0.189525;0.590854;0.575987;00001
0.181677;0.0607335;0.179052;0.204898;0.641894;0.584714;00001
0.160738;0.0627224;0.134761;0.27563;0.611552;0.42419;00001
0.133885;0.0581507;0.156999;0.353407;0.489604;0.285777;00001
0.136669;0.102563;0.203357;0.436814;0.374188;0.212949;00001
0.151337;0.11833;0.225986;0.531619;0.317527;0.146984;00001
0.177024;0.129873;0.228461;0.593545;0.283194;0.107687;00001
0.126798;0.105093;0.257556;0.605693;0.246955;0.0975496;00001
0.176671;0.144994;0.28198;0.584317;0.212005;0.0970288;00001
0.170873;0.188909;0.265329;0.555203;0.182571;0.0885646;00001
0.172221;0.190231;0.309733;0.538031;0.230399;0.0768012;01000
0.178511;0.212698;0.306494;0.498774;0.185385;0.117325;01000
0.125864;0.243642;0.275744;0.487499;0.204397;0.133715;01000
0.0883999;0.178675;0.237778;0.49905;0.23718;0.175091;01000
0.099959;0.166542;0.198255;0.425235;0.258114;0.211607;00001
0.117363;0.184884;0.281814;0.429767;0.270408;0.184335;00001
0.122195;0.154596;0.350446;0.446227;0.242743;0.129391;00001
0.171294;0.151675;0.473937;0.435738;0.192517;0.167037;00001
0.177449;0.112777;0.478786;0.497378;0.697453;0.12486;00001
0.236558;0.114595;0.463471;0.489012;0.691191;0.127983;00001
0.237048;0.115536;0.413844;0.443464;0.721949;0.115995;01000
0.243976;0.13002;0.399359;0.42174;0.692777;0.166446;01000
0.269561;0.102397;0.404116;0.42958;0.680431;0.175037;01000
0.264519;0.115698;0.369173;0.437183;0.232146;0.211588;01000
0.233172;0.126407;0.344631;0.427363;0.223196;0.272399;01000
0.230246;0.129086;0.289448;0.34964;0.201932;0.261954;01000
0.275168;0.119577;0.261117;0.357149;0.179495;0.299789;01000
0.269477;0.132981;0.256763;0.279321;0.189042;0.352344;01000
0.256206;0.119323;0.212567;0.260105;0.213964;0.344314;01000
0.226299;0.0970268;0.160788;0.250811;0.202549;0.416743;01000
0.214601;0.125266;0.124681;0.213122;0.197886;0.431235;01000
0.166562;0.101551;0.122921;0.177378;0.188408;0.459371;01000
0.21397;0.0886045;0.668086;0.201584;0.0800223;0.0648638;01000
0.163981;0.0874704;0.685352;0.179045;0.0688144;0.0615474;01000
0.754493;0.096022;0.660482;0.182013;0.0909869;0.126548;01000
0.740196;0.0678298;0.611179;0.208147;0.106449;0.12221;01000
0.707584;0.080784;0.589185;0.159344;0.0657504;0.143789;01000
0.648425;0.0706755;0.556552;0.182988;0.0900289;0.17798;01000
0.60343;0.0809019;0.495408;0.203546;0.0925319;0.235422;01000
0.626215;0.101509;0.463625;0.1908;0.0747747;0.225159;01000
0.546954;0.091884;0.441213;0.180014;0.10395;0.255591;01000
0.497818;0.089314;0.434781;0.204905;0.0887349;0.299214;01000
0.481178;0.0879276;0.425539;0.20301;0.0766157;0.345602;01000
0.456386;0.0542403;0.368924;0.192433;0.053201;0.386602;01000
0.443906;0.384779;0.312077;0.183113;0.101674;0.401191;01000
0.393135;0.414567;0.334596;0.211315;0.0863408;0.406676;01000
0.340019;0.404272;0.270129;0.162517;0.0546716;0.44929;01000
0.340355;0.439477;0.24399;0.19387;0.103774;0.497221;01000
0.27859;0.436276;0.243594;0.189703;0.0987895;0.533163;01000
0.247557;0.440233;0.17931;0.173593;0.0820852;0.558468;00010
0.260899;0.399935;0.228031;0.244656;0.104803;0.534867;00010
0.29309;0.41041;0.195346;0.237127;0.0643977;0.518121;00010
0.397939;0.460941;0.20575;0.178283;0.0656545;0.375924;00010
0.455898;1.39108;0.214946;0.221673;0.106846;0.247901;00010
0.41308;1.23452;0.234012;0.227204;0.125965;0.185502;00010
0.379976;1.04406;0.289498;0.174694;0.145437;0.163805;01000
0.41096;1.0702;0.24186;0.153243;0.162708;0.153125;01000
0.378707;1.13166;0.215331;0.177478;0.147593;0.192468;01000
0.339247;1.18933;0.21356;0.152753;0.157799;0.222827;01000
0.356182;1.21815;0.153165;0.119296;0.215857;0.247186;01000
0.299849;1.23188;0.100229;0.10289;0.2519;0.271295;00010
0.306744;1.06924;0.178579;0.0571385;0.255705;0.260192;00010
0.261828;0.98741;0.182128;0.107863;0.21506;0.171895;00010
0.268251;0.87899;0.243675;0.120114;0.209465;0.150436;00010
0.291649;0.833043;0.292892;0.0948517;0.188195;0.148653;00010
0.299204;0.804177;0.304732;0.115491;0.142896;0.149633;00010
0.272516;0.763888;0.284344;0.162704;0.147635;0.0985664;00010
0.299158;0.267856;0.305785;0.166744;0.116203;0.141001;00010
0.343023;0.598919;0.25932;0.193987;0.141849;0.138499;00010
0.330439;0.726965;0.272769;0.286818;0.156501;0.112904;00010
1.10324;0.718238;0.301486;0.326162;0.162989;0.132573;00010
0.990289;0.717081;0.308371;0.294006;0.119072;0.118203;00010
0.894785;0.713663;0.29581;0.267731;0.135252;0.0999745;01000
0.855188;0.711839;0.255198;0.278843;0.167067;0.127395;01000
0.851985;0.734483;0.260392;0.212836;0.152014;0.171009;01000
0.870005;0.737765;0.184789;0.180532;0.194163;0.22259;01000
0.868414;0.694143;0.15095;0.191232;0.19553;0.257208;01000
0.834959;0.69834;0.152381;0.149733;0.212865;0.271268;00010
0.76019;0.732105;0.186326;0.124734;0.177008;0.285112;00010
0.705808;0.655072;0.157426;0.1432;0.200871;0.297644;00010
0.653959;0.597785;0.215168;0.141422;0.235824;0.301357;00010
0.62735;0.479867;0.206491;0.152424;0.249681;0.222442;00010
0.631193;0.466489;0.872082;0.136684;0.283838;0.182158;01000
0.599753;0.492613;0.821469;0.150409;0.237387;0.214717;01000
0.564658;0.463095;0.82589;0.0842529;0.241014;0.278635;01000
0.5444;0.514301;0.762744;0.0743616;0.184347;0.274936;01000
0.548096;0.527232;0.721188;0.0529992;0.146158;0.319363;01000
0.480664;0.132478;0.695158;0.0558061;0.16801;0.341258;01000
0.457838;0.155758;0.639742;0.0479527;0.107956;0.376936;00010
0.496819;0.0951368;0.596741;0.039796;0.097784;0.348832;00010
0.506054;0.487548;0.529336;0.0375074;0.102396;0.280707;00010
0.464602;0.471612;0.53196;0.943892;0.0773728;0.263598;00010
0.478553;0.463691;0.484293;0.762866;0.098525;0.24055;01000
0.462892;0.436829;0.490934;0.757814;0.0759926;0.297987;01000
0.46022;0.0938958;0.428677;0.701918;0.0603111;0.303476;01000
0.435816;0.139312;0.433216;0.645631;0.0405337;0.360417;01000
0.355055;0.149582;0.363706;0.631871;0.0628545;0.376031;01000
0.339683;0.138203;0.373213;0.553891;0.0402897;0.391433;01000
0.34286;0.167504;0.348106;0.550086;0.0842507;0.426267;01000
0.324095;0.165642;0.276078;0.500292;0.171093;0.46098;01000
0.259203;0.161607;0.249274;0.468786;0.294289;0.528799;01000
