+33;+90;0;-33;-90;180;stop;forward;backward;left;right;
0.469;0.061;0.356;0.302;0.101;0.161;0;1;0;0;0;
0.469;0.061;0.347;0.300;0.100;0.182;0;1;0;0;0;
0.469;0.057;0.334;0.302;0.105;0.205;0;1;0;0;0;
0.469;0.050;0.242;0.287;0.105;0.276;0;1;0;0;0;
0.469;0.057;0.246;0.282;0.105;0.276;0;1;0;0;0;
0.469;0.055;0.244;0.279;0.109;0.295;0;1;0;0;0;
0.469;0.049;0.228;0.262;0.111;0.310;0;1;0;0;0;
0.469;0.050;0.198;0.242;0.110;0.329;0;1;0;0;0;
0.469;0.050;0.176;0.209;0.115;0.361;0;1;0;0;0;
0.469;0.043;0.086;0.118;0.120;0.423;0;1;0;0;0;
0.469;0.044;0.084;0.115;0.121;0.420;0;1;0;0;0;
